Season,Date,Location,Team,Opponent,Abbr,Jersey,PlayerName,StarterFlag,Mins,3PT_Pct,FG_Pct,FT_Pct,Reb_O,Reb_D,Reb_T,PF,AST,TO,BLK,STL,Pts,3PTM,3PTA,FGM,FGA,FTM,FTA,TS_Pct,eFG_Pct,HomeAway
2022-23,2023-01-28,"Waterloo, ON",Waterloo Warriors,Algoma Thunderbirds,WAT,24.0,Stefan Djukic,True,27,0.0,54.5,100.0,4,4,8,3,0,2,1,2,15,0,0,6,11,3,3,60.88,54.55,Home
2022-23,2023-01-28,"Waterloo, ON",Waterloo Warriors,Algoma Thunderbirds,WAT,2.0,Raf Llorin,True,24,50.0,62.5,100.0,0,2,2,1,1,3,0,0,14,2,4,5,8,2,2,78.83,75.0,Home
2022-23,2023-01-28,"Waterloo, ON",Waterloo Warriors,Algoma Thunderbirds,WAT,9.0,Kanayo Nnadi,False,22,42.9,50.0,0.0,0,2,2,1,0,0,0,2,13,3,7,5,10,0,0,65.0,65.0,Home
2022-23,2023-01-28,"Waterloo, ON",Waterloo Warriors,Algoma Thunderbirds,WAT,3.0,Kuel Thomas,False,18,33.3,37.5,66.7,1,0,1,0,3,1,1,0,9,1,3,3,8,2,3,48.28,43.75,Home
2022-23,2023-01-28,"Waterloo, ON",Waterloo Warriors,Algoma Thunderbirds,WAT,25.0,David Colterman,False,13,0.0,100.0,0.0,1,0,1,4,3,0,0,1,6,0,0,3,3,0,0,100.0,100.0,Home
2022-23,2023-01-28,"Waterloo, ON",Waterloo Warriors,Algoma Thunderbirds,WAT,13.0,Ethan Andrew,True,17,0.0,50.0,0.0,2,3,5,2,0,0,0,1,4,0,1,2,4,0,0,50.0,50.0,Home
2022-23,2023-01-28,"Waterloo, ON",Waterloo Warriors,Algoma Thunderbirds,WAT,5.0,Jackson Kelly,False,15,0.0,33.3,0.0,0,7,7,1,0,1,1,0,4,0,4,2,6,0,0,33.33,33.33,Home
2022-23,2023-01-28,"Waterloo, ON",Waterloo Warriors,Algoma Thunderbirds,WAT,15.0,Andrew Cook,True,25,0.0,11.1,50.0,0,4,4,2,5,2,0,0,3,0,4,1,9,1,2,15.18,11.11,Home
2022-23,2023-01-28,"Waterloo, ON",Waterloo Warriors,Algoma Thunderbirds,WAT,8.0,Kevin Ofime,False,5,100.0,100.0,0.0,0,1,1,0,0,0,0,0,3,1,1,1,1,0,0,150.0,150.0,Home
2022-23,2023-01-28,"Waterloo, ON",Waterloo Warriors,Algoma Thunderbirds,WAT,14.0,Adrian Husic,False,2,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0.0,0.0,Home
2022-23,2023-01-28,"Waterloo, ON",Waterloo Warriors,Algoma Thunderbirds,WAT,12.0,Ashton Klysh,False,3,0.0,0.0,0.0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Home
2022-23,2023-01-28,"Waterloo, ON",Algoma Thunderbirds,Waterloo Warriors,ALG,5.0,Johan Germain,True,29,50.0,58.3,100.0,1,3,4,0,1,2,1,1,20,2,4,7,12,4,4,72.67,66.67,Away
2022-23,2023-01-28,"Waterloo, ON",Algoma Thunderbirds,Waterloo Warriors,ALG,7.0,Adrian Deere,False,20,0.0,66.7,100.0,0,5,5,2,0,0,1,0,11,0,2,4,6,3,3,75.14,66.67,Away
2022-23,2023-01-28,"Waterloo, ON",Algoma Thunderbirds,Waterloo Warriors,ALG,22.0,Taleh Wade,False,27,60.0,33.3,100.0,0,4,4,2,0,2,1,1,11,3,5,3,9,2,2,55.67,50.0,Away
2022-23,2023-01-28,"Waterloo, ON",Algoma Thunderbirds,Waterloo Warriors,ALG,24.0,Omer Jama,True,20,50.0,40.0,50.0,1,4,5,3,0,3,0,0,6,1,2,2,5,1,2,51.02,50.0,Away
2022-23,2023-01-28,"Waterloo, ON",Algoma Thunderbirds,Waterloo Warriors,ALG,34.0,Shawn Cher-Enfant,True,22,0.0,22.2,0.0,0,2,2,4,0,3,2,1,4,0,0,2,9,0,0,22.22,22.22,Away
2022-23,2023-01-28,"Waterloo, ON",Algoma Thunderbirds,Waterloo Warriors,ALG,4.0,Steven Kabongo,True,24,0.0,0.0,100.0,0,1,1,0,0,0,0,1,4,0,2,0,2,4,4,53.19,0.0,Away
2022-23,2023-01-28,"Waterloo, ON",Algoma Thunderbirds,Waterloo Warriors,ALG,2.0,Devin Miron,False,10,0.0,50.0,100.0,2,0,2,1,0,1,0,0,4,0,0,1,2,2,2,69.44,50.0,Away
2022-23,2023-01-28,"Waterloo, ON",Algoma Thunderbirds,Waterloo Warriors,ALG,1.0,Peter De La Paz,False,8,0.0,50.0,0.0,0,1,1,0,0,1,0,1,2,0,1,1,2,0,0,50.0,50.0,Away
2022-23,2023-01-28,"Waterloo, ON",Algoma Thunderbirds,Waterloo Warriors,ALG,10.0,Riley Rathwell,False,2,0.0,100.0,0.0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,100.0,100.0,Away
2022-23,2023-01-28,"Waterloo, ON",Algoma Thunderbirds,Waterloo Warriors,ALG,3.0,Patrick-Olivier Mpoyi,False,17,0.0,0.0,0.0,1,3,4,0,1,0,0,1,0,0,1,0,9,0,0,0.0,0.0,Away
2022-23,2023-01-28,"Waterloo, ON",Algoma Thunderbirds,Waterloo Warriors,ALG,23.0,Roman Niro,True,12,0.0,0.0,0.0,0,2,2,1,0,2,0,0,0,0,2,0,4,0,0,0.0,0.0,Away
2022-23,2023-01-28,"Waterloo, ON",Algoma Thunderbirds,Waterloo Warriors,ALG,35.0,Olajuwon Oyegoke,False,7,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,4,0.0,0.0,Away
2022-23,2023-01-28,"Winnipeg, MB",Winnipeg Wesmen,UFV Cascades,WWM,5.0,Shawn Maranan,True,35,33.3,33.3,100.0,0,2,2,2,6,5,1,1,14,2,6,4,12,4,4,50.87,41.67,Home
2022-23,2023-01-28,"Winnipeg, MB",Winnipeg Wesmen,UFV Cascades,WWM,14.0,Mikhail Mikhailov,True,31,0.0,55.6,100.0,1,5,6,2,0,4,0,2,13,0,0,5,9,3,3,62.98,55.56,Home
2022-23,2023-01-28,"Winnipeg, MB",Winnipeg Wesmen,UFV Cascades,WWM,13.0,Donald Stewart,True,34,37.5,30.0,75.0,2,5,7,4,3,0,1,0,12,3,8,3,10,3,4,51.02,45.0,Home
2022-23,2023-01-28,"Winnipeg, MB",Winnipeg Wesmen,UFV Cascades,WWM,2.0,Emmanuel Thomas,True,22,66.7,33.3,100.0,2,3,5,3,1,3,1,2,11,2,3,4,12,1,1,44.21,41.67,Home
2022-23,2023-01-28,"Winnipeg, MB",Winnipeg Wesmen,UFV Cascades,WWM,7.0,Malachi Alexander,True,25,50.0,66.7,100.0,0,2,2,4,3,3,0,3,10,1,2,4,6,1,1,77.64,75.0,Home
2022-23,2023-01-28,"Winnipeg, MB",Winnipeg Wesmen,UFV Cascades,WWM,9.0,Alberto Gordo,False,29,40.0,30.0,0.0,1,5,6,2,4,3,0,2,8,2,5,3,10,0,0,40.0,40.0,Home
2022-23,2023-01-28,"Winnipeg, MB",Winnipeg Wesmen,UFV Cascades,WWM,8.0,Paul Francisco,False,10,33.3,20.0,0.0,0,3,3,0,0,1,0,0,3,1,3,1,5,0,0,30.0,30.0,Home
2022-23,2023-01-28,"Winnipeg, MB",Winnipeg Wesmen,UFV Cascades,WWM,10.0,Ryan Luke,False,5,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0.0,0.0,Home
2022-23,2023-01-28,"Winnipeg, MB",Winnipeg Wesmen,UFV Cascades,WWM,12.0,Elijah Mensah,False,9,0.0,0.0,0.0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,Home
2022-23,2023-01-28,"Winnipeg, MB",UFV Cascades,Winnipeg Wesmen,UFV,14.0,Dario Lopez,True,36,50.0,53.3,66.7,7,7,14,3,2,3,0,2,22,2,4,8,15,4,6,62.36,60.0,Away
2022-23,2023-01-28,"Winnipeg, MB",UFV Cascades,Winnipeg Wesmen,UFV,1.0,Courtney Anderson,True,38,0.0,30.0,75.0,1,4,5,2,2,2,0,0,15,0,5,6,20,3,4,34.47,30.0,Away
2022-23,2023-01-28,"Winnipeg, MB",UFV Cascades,Winnipeg Wesmen,UFV,11.0,Christopher Jackson,True,28,25.0,40.0,50.0,3,5,8,5,1,6,1,0,11,1,4,4,10,2,4,46.77,45.0,Away
2022-23,2023-01-28,"Winnipeg, MB",UFV Cascades,Winnipeg Wesmen,UFV,5.0,Dylan Kinley,True,35,12.5,25.0,0.0,0,5,5,1,7,6,0,5,7,1,8,3,12,0,0,29.17,29.17,Away
2022-23,2023-01-28,"Winnipeg, MB",UFV Cascades,Winnipeg Wesmen,UFV,6.0,Jaydan Bains,False,13,50.0,33.3,0.0,0,2,2,0,1,2,0,0,3,1,2,1,3,0,0,50.0,50.0,Away
2022-23,2023-01-28,"Winnipeg, MB",UFV Cascades,Winnipeg Wesmen,UFV,9.0,Adam McDonald,False,4,100.0,100.0,0.0,0,0,0,0,1,0,0,0,3,1,1,1,1,0,0,150.0,150.0,Away
2022-23,2023-01-28,"Winnipeg, MB",UFV Cascades,Winnipeg Wesmen,UFV,15.0,Matthias Klim,True,22,0.0,33.3,0.0,0,7,7,5,0,2,0,0,2,0,0,1,3,0,0,33.33,33.33,Away
2022-23,2023-01-28,"Winnipeg, MB",UFV Cascades,Winnipeg Wesmen,UFV,13.0,Uyi Ologhola,False,19,0.0,50.0,0.0,1,1,2,1,1,3,0,3,2,0,0,1,2,0,0,50.0,50.0,Away
2022-23,2023-01-28,"Winnipeg, MB",UFV Cascades,Winnipeg Wesmen,UFV,7.0,Nolan Anderson,False,5,0.0,0.0,0.0,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,Away
2022-23,2023-01-28,"Winnipeg, MB",Manitoba Bisons,MacEwan Griffins,MAN,9.0,Daren Watts,False,18,50.0,66.7,100.0,3,4,7,2,1,1,1,0,17,2,4,6,9,3,3,82.36,77.78,Home
2022-23,2023-01-28,"Winnipeg, MB",Manitoba Bisons,MacEwan Griffins,MAN,1.0,Mason Kraus,True,22,0.0,55.6,50.0,1,1,2,1,6,0,1,3,11,0,1,5,9,1,2,55.67,55.56,Home
2022-23,2023-01-28,"Winnipeg, MB",Manitoba Bisons,MacEwan Griffins,MAN,4.0,Elijah Lostracco,True,17,50.0,66.7,66.7,0,2,2,0,3,2,0,0,11,1,2,4,6,2,3,75.14,75.0,Home
2022-23,2023-01-28,"Winnipeg, MB",Manitoba Bisons,MacEwan Griffins,MAN,6.0,Wyatt Tait,True,21,0.0,66.7,50.0,1,4,5,0,5,0,1,1,9,0,2,4,6,1,2,65.41,66.67,Home
2022-23,2023-01-28,"Winnipeg, MB",Manitoba Bisons,MacEwan Griffins,MAN,2.0,Simon Hildebrandt,True,18,0.0,37.5,100.0,1,2,3,3,0,0,0,0,8,0,2,3,8,2,2,45.05,37.5,Home
2022-23,2023-01-28,"Winnipeg, MB",Manitoba Bisons,MacEwan Griffins,MAN,8.0,Isaac Miller-Jose,True,13,0.0,50.0,50.0,0,4,4,0,0,0,1,0,8,0,1,3,6,2,4,51.55,50.0,Home
2022-23,2023-01-28,"Winnipeg, MB",Manitoba Bisons,MacEwan Griffins,MAN,13.0,Jonam Kazadi,False,16,0.0,50.0,83.3,2,6,8,0,1,2,3,0,7,0,0,1,2,5,6,75.43,50.0,Home
2022-23,2023-01-28,"Winnipeg, MB",Manitoba Bisons,MacEwan Griffins,MAN,11.0,Cieran O'Hara,False,24,25.0,33.3,0.0,0,5,5,2,1,1,2,2,5,1,4,2,6,0,0,41.67,41.67,Home
2022-23,2023-01-28,"Winnipeg, MB",Manitoba Bisons,MacEwan Griffins,MAN,7.0,Tito Obasoto,False,12,50.0,20.0,50.0,0,3,3,3,2,1,0,1,4,1,2,1,5,1,2,34.01,30.0,Home
2022-23,2023-01-28,"Winnipeg, MB",Manitoba Bisons,MacEwan Griffins,MAN,21.0,Uros Gatic,False,6,100.0,33.3,0.0,1,0,1,3,1,1,0,0,3,1,1,1,3,0,0,50.0,50.0,Home
2022-23,2023-01-28,"Winnipeg, MB",Manitoba Bisons,MacEwan Griffins,MAN,10.0,Samuel Jensen,False,13,25.0,25.0,0.0,0,0,0,2,0,1,0,1,3,1,4,1,4,0,0,37.5,37.5,Home
2022-23,2023-01-28,"Winnipeg, MB",Manitoba Bisons,MacEwan Griffins,MAN,5.0,Brandt Lenz,False,20,0.0,33.3,0.0,1,0,1,0,4,1,0,1,2,0,1,1,3,0,0,33.33,33.33,Home
2022-23,2023-01-28,"Winnipeg, MB",MacEwan Griffins,Manitoba Bisons,MCE,4.0,Matthew Osunde,True,40,33.3,38.5,100.0,0,5,5,1,7,4,0,2,16,2,6,5,13,4,4,54.2,46.15,Away
2022-23,2023-01-28,"Winnipeg, MB",MacEwan Griffins,Manitoba Bisons,MCE,13.0,Milan Jaksic,True,31,50.0,33.3,25.0,0,4,4,0,1,0,0,0,11,2,4,4,12,1,4,39.97,41.67,Away
2022-23,2023-01-28,"Winnipeg, MB",MacEwan Griffins,Manitoba Bisons,MCE,1.0,Scottie Austin,True,22,0.0,71.4,0.0,1,2,3,3,1,3,1,0,10,0,0,5,7,0,2,63.45,71.43,Away
2022-23,2023-01-28,"Winnipeg, MB",MacEwan Griffins,Manitoba Bisons,MCE,15.0,Damilola Osuma,True,14,0.0,80.0,0.0,2,4,6,3,0,2,1,0,8,0,0,4,5,0,0,80.0,80.0,Away
2022-23,2023-01-28,"Winnipeg, MB",MacEwan Griffins,Manitoba Bisons,MCE,6.0,Thai Haak,False,22,66.7,33.3,0.0,1,0,1,2,1,3,0,0,6,2,3,2,6,0,0,50.0,50.0,Away
2022-23,2023-01-28,"Winnipeg, MB",MacEwan Griffins,Manitoba Bisons,MCE,11.0,Taylor Cook,False,20,0.0,33.3,0.0,2,2,4,2,3,0,0,0,4,0,1,2,6,0,2,29.07,33.33,Away
2022-23,2023-01-28,"Winnipeg, MB",MacEwan Griffins,Manitoba Bisons,MCE,12.0,Job Janda,True,16,0.0,20.0,0.0,2,1,3,4,0,3,0,0,2,0,2,1,5,0,0,20.0,20.0,Away
2022-23,2023-01-28,"Winnipeg, MB",MacEwan Griffins,Manitoba Bisons,MCE,8.0,Cornelius Glasgow,False,11,0.0,0.0,0.0,0,4,4,1,2,0,0,0,0,0,0,0,3,0,0,0.0,0.0,Away
2022-23,2023-01-28,"Winnipeg, MB",MacEwan Griffins,Manitoba Bisons,MCE,3.0,Kenneth Logan,False,17,0.0,0.0,0.0,1,1,2,1,0,1,0,3,0,0,2,0,2,0,0,0.0,0.0,Away
2022-23,2023-01-28,"Winnipeg, MB",MacEwan Griffins,Manitoba Bisons,MCE,7.0,Naythyn Whitedeer,False,7,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,1,0,3,0,0,0.0,0.0,Away
2022-23,2023-01-28,"Wolfville, NS",UNB Reds,Acadia Axemen,UNB,15.0,Norm Burry,True,30,25.0,55.6,100.0,3,6,9,2,2,0,0,0,15,1,4,5,9,4,4,69.7,61.11,Away
2022-23,2023-01-28,"Wolfville, NS",UNB Reds,Acadia Axemen,UNB,1.0,Marcus Barnes,True,29,0.0,63.6,0.0,0,1,1,1,0,2,0,1,14,0,2,7,11,0,1,61.19,63.64,Away
2022-23,2023-01-28,"Wolfville, NS",UNB Reds,Acadia Axemen,UNB,5.0,Malik Grant,True,31,0.0,46.7,0.0,0,2,2,0,4,3,0,3,14,0,4,7,15,0,0,46.67,46.67,Away
2022-23,2023-01-28,"Wolfville, NS",UNB Reds,Acadia Axemen,UNB,6.0,Eden Otshudi,False,22,66.7,66.7,100.0,0,0,0,2,0,2,0,2,14,2,3,4,6,4,4,90.21,83.33,Away
2022-23,2023-01-28,"Wolfville, NS",UNB Reds,Acadia Axemen,UNB,7.0,Vegas Evans,False,18,40.0,42.9,100.0,2,5,7,2,0,2,0,1,13,2,5,3,7,5,5,70.65,57.14,Away
2022-23,2023-01-28,"Wolfville, NS",UNB Reds,Acadia Axemen,UNB,9.0,Brett Speedy,True,25,0.0,100.0,0.0,0,3,3,1,2,1,0,3,8,0,0,4,4,0,0,100.0,100.0,Away
2022-23,2023-01-28,"Wolfville, NS",UNB Reds,Acadia Axemen,UNB,3.0,Brandon Laryea,True,19,50.0,66.7,100.0,0,4,4,2,0,3,1,0,7,1,2,2,3,2,2,90.21,83.33,Away
2022-23,2023-01-28,"Wolfville, NS",UNB Reds,Acadia Axemen,UNB,21.0,Jeven Eddy,False,9,0.0,50.0,0.0,0,0,0,1,0,0,0,1,2,0,1,1,2,0,0,50.0,50.0,Away
2022-23,2023-01-28,"Wolfville, NS",UNB Reds,Acadia Axemen,UNB,11.0,Lucas Tompkins,False,2,0.0,0.0,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,113.64,0.0,Away
2022-23,2023-01-28,"Wolfville, NS",UNB Reds,Acadia Axemen,UNB,10.0,Haany Ahmed,False,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,Away
2022-23,2023-01-28,"Wolfville, NS",UNB Reds,Acadia Axemen,UNB,8.0,Anthony Sears,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Away
2022-23,2023-01-28,"Wolfville, NS",UNB Reds,Acadia Axemen,UNB,14.0,Mark Tobin,False,12,0.0,0.0,0.0,0,1,1,3,1,0,0,1,0,0,1,0,3,0,0,0.0,0.0,Away
2022-23,2023-01-28,"Wolfville, NS",UNB Reds,Acadia Axemen,UNB,2.0,Reese Zorogole,False,1,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Away
2022-23,2023-01-28,"Wolfville, NS",Acadia Axemen,UNB Reds,ACA,24.0,Miguel Perez Boskovic,False,27,100.0,72.7,100.0,3,1,4,2,1,3,0,3,20,3,3,8,11,1,1,87.41,86.36,Home
2022-23,2023-01-28,"Wolfville, NS",Acadia Axemen,UNB Reds,ACA,7.0,Ryan Munro,True,20,50.0,55.6,100.0,0,2,2,2,0,1,0,0,13,2,4,5,9,1,1,68.86,66.67,Home
2022-23,2023-01-28,"Wolfville, NS",Acadia Axemen,UNB Reds,ACA,15.0,Thomas MacDonald,True,30,0.0,62.5,0.0,2,6,8,3,4,2,0,0,10,0,0,5,8,0,1,59.24,62.5,Home
2022-23,2023-01-28,"Wolfville, NS",Acadia Axemen,UNB Reds,ACA,6.0,Seth Blundell,True,22,25.0,42.9,0.0,0,2,2,2,0,2,1,1,7,1,4,3,7,0,0,50.0,50.0,Home
2022-23,2023-01-28,"Wolfville, NS",Acadia Axemen,UNB Reds,ACA,5.0,Alex Muise,True,29,0.0,25.0,0.0,0,2,2,3,4,2,0,1,6,0,5,3,12,0,0,25.0,25.0,Home
2022-23,2023-01-28,"Wolfville, NS",Acadia Axemen,UNB Reds,ACA,10.0,Aidan Clarke,False,16,0.0,50.0,0.0,0,2,2,2,3,1,0,1,4,0,2,2,4,0,0,50.0,50.0,Home
2022-23,2023-01-28,"Wolfville, NS",Acadia Axemen,UNB Reds,ACA,13.0,Finn Larkin,False,9,0.0,0.0,100.0,0,3,3,0,0,2,0,0,3,0,0,0,0,3,3,113.64,0.0,Home
2022-23,2023-01-28,"Wolfville, NS",Acadia Axemen,UNB Reds,ACA,1.0,Gabe Davignon,False,8,0.0,25.0,0.0,0,0,0,0,0,0,0,0,2,0,3,1,4,0,0,25.0,25.0,Home
2022-23,2023-01-28,"Wolfville, NS",Acadia Axemen,UNB Reds,ACA,3.0,Demeric Mercer,True,24,0.0,0.0,66.7,1,3,4,1,4,3,0,1,2,0,0,0,4,2,3,18.8,0.0,Home
2022-23,2023-01-28,"Wolfville, NS",Acadia Axemen,UNB Reds,ACA,4.0,Kyle Munro,False,4,0.0,100.0,0.0,0,0,0,1,0,0,0,1,2,0,0,1,1,0,0,100.0,100.0,Home
2022-23,2023-01-28,"Wolfville, NS",Acadia Axemen,UNB Reds,ACA,12.0,Adam Barney,False,9,0.0,0.0,0.0,1,0,1,3,1,0,0,1,0,0,2,0,2,0,0,0.0,0.0,Home
2022-23,2023-01-29,"Guelph, ON",Guelph Gryphons,Nipissing Lakers,GUE,22.0,Rasheed Weekes,True,32,80.0,71.4,83.3,2,4,6,1,2,1,0,1,29,4,5,10,14,5,6,87.14,85.71,Home
2022-23,2023-01-29,"Guelph, ON",Guelph Gryphons,Nipissing Lakers,GUE,31.0,Dezayne Mingo,True,34,25.0,40.0,63.6,0,11,11,3,10,3,0,1,16,1,4,4,10,7,11,53.91,45.0,Home
2022-23,2023-01-29,"Guelph, ON",Guelph Gryphons,Nipissing Lakers,GUE,5.0,Khalid Ismail,False,13,0.0,100.0,75.0,1,2,3,5,3,2,0,0,13,0,0,5,5,3,4,96.15,100.0,Home
2022-23,2023-01-29,"Guelph, ON",Guelph Gryphons,Nipissing Lakers,GUE,10.0,Dylan McFee,False,22,40.0,40.0,0.0,1,0,1,2,1,1,0,0,12,4,10,4,10,0,0,60.0,60.0,Home
2022-23,2023-01-29,"Guelph, ON",Guelph Gryphons,Nipissing Lakers,GUE,32.0,Carl Veltmann,False,18,100.0,100.0,0.0,1,0,1,1,1,1,0,1,10,2,2,4,4,0,0,125.0,125.0,Home
2022-23,2023-01-29,"Guelph, ON",Guelph Gryphons,Nipissing Lakers,GUE,42.0,Viktoras Nausedas,False,19,0.0,60.0,42.9,2,2,4,2,0,3,0,1,9,0,0,3,5,3,7,55.69,60.0,Home
2022-23,2023-01-29,"Guelph, ON",Guelph Gryphons,Nipissing Lakers,GUE,6.0,Keenan Dowell,True,25,33.3,37.5,0.0,0,1,1,5,8,2,1,4,8,2,6,3,8,0,1,47.39,50.0,Home
2022-23,2023-01-29,"Guelph, ON",Guelph Gryphons,Nipissing Lakers,GUE,15.0,Emmanuel Ansah,True,9,33.3,50.0,0.0,0,2,2,1,0,0,0,0,5,1,3,2,4,0,0,62.5,62.5,Home
2022-23,2023-01-29,"Guelph, ON",Guelph Gryphons,Nipissing Lakers,GUE,12.0,Jalen Mason,True,23,50.0,25.0,0.0,0,7,7,3,2,0,0,0,3,1,2,1,4,0,0,37.5,37.5,Home
2022-23,2023-01-29,"Guelph, ON",Guelph Gryphons,Nipissing Lakers,GUE,40.0,Eric Armstrong,False,1,0.0,100.0,0.0,1,0,1,0,0,0,0,0,2,0,0,1,1,0,0,100.0,100.0,Home
2022-23,2023-01-29,"Guelph, ON",Guelph Gryphons,Nipissing Lakers,GUE,11.0,Jacob Edwards,False,4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.0,0.0,Home
2022-23,2023-01-29,"Guelph, ON",Guelph Gryphons,Nipissing Lakers,GUE,21.0,Mathew Oliver,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Home
2022-23,2023-01-29,"Guelph, ON",Nipissing Lakers,Guelph Gryphons,NIP,15.0,Muktar Mohamed,True,35,16.7,47.4,76.9,0,11,11,3,5,1,0,1,29,1,6,9,19,10,13,58.66,50.0,Away
2022-23,2023-01-29,"Guelph, ON",Nipissing Lakers,Guelph Gryphons,NIP,4.0,Danny Lukusa,False,14,0.0,77.8,77.8,3,1,4,3,3,1,0,1,21,0,0,7,9,7,9,81.02,77.78,Away
2022-23,2023-01-29,"Guelph, ON",Nipissing Lakers,Guelph Gryphons,NIP,12.0,Noah LaPierre,True,30,60.0,44.4,100.0,1,0,1,3,1,2,0,1,13,3,5,4,9,2,2,65.79,61.11,Away
2022-23,2023-01-29,"Guelph, ON",Nipissing Lakers,Guelph Gryphons,NIP,14.0,Kevin Mervart,True,20,0.0,50.0,0.0,3,2,5,3,1,1,1,0,8,0,0,4,8,0,2,45.05,50.0,Away
2022-23,2023-01-29,"Guelph, ON",Nipissing Lakers,Guelph Gryphons,NIP,23.0,D'Andre Johnson,False,19,33.3,28.6,100.0,0,0,0,1,0,0,0,0,7,1,3,2,7,2,2,44.42,35.71,Away
2022-23,2023-01-29,"Guelph, ON",Nipissing Lakers,Guelph Gryphons,NIP,8.0,David Bokanga,True,26,0.0,22.2,0.0,1,1,2,3,3,4,0,1,4,0,2,2,9,0,0,22.22,22.22,Away
2022-23,2023-01-29,"Guelph, ON",Nipissing Lakers,Guelph Gryphons,NIP,13.0,Taijon Graham,False,11,0.0,50.0,0.0,1,0,1,2,0,1,0,0,4,0,0,2,4,0,0,50.0,50.0,Away
2022-23,2023-01-29,"Guelph, ON",Nipissing Lakers,Guelph Gryphons,NIP,7.0,Darnaz Mabanza,False,11,0.0,33.3,0.0,1,1,2,0,0,1,0,1,2,0,0,1,3,0,2,25.77,33.33,Away
2022-23,2023-01-29,"Guelph, ON",Nipissing Lakers,Guelph Gryphons,NIP,10.0,Jack Hagerty,False,7,0.0,0.0,33.3,1,1,2,1,1,0,0,1,1,0,1,0,2,1,3,15.06,0.0,Away
2022-23,2023-01-29,"Guelph, ON",Nipissing Lakers,Guelph Gryphons,NIP,9.0,Owen Hagerty,False,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Away
2022-23,2023-01-29,"Guelph, ON",Nipissing Lakers,Guelph Gryphons,NIP,6.0,Hazara Jawanda,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Away
2022-23,2023-01-29,"Guelph, ON",Nipissing Lakers,Guelph Gryphons,NIP,22.0,Ricardo Neves,True,24,0.0,0.0,0.0,0,4,4,3,2,1,0,1,0,0,3,0,3,0,0,0.0,0.0,Away
2022-23,2023-01-29,"Ottawa, ON",Queen's Gaels,Ottawa Gee Gees,QUE,23.0,Michael Kelvin II,True,37,60.0,62.5,100.0,3,9,12,0,0,1,3,3,17,3,5,5,8,4,4,87.09,81.25,Away
2022-23,2023-01-29,"Ottawa, ON",Queen's Gaels,Ottawa Gee Gees,QUE,8.0,Cole Syllas,True,33,16.7,41.2,100.0,3,7,10,1,5,2,1,0,17,1,6,7,17,2,2,47.54,44.12,Away
2022-23,2023-01-29,"Ottawa, ON",Queen's Gaels,Ottawa Gee Gees,QUE,5.0,Cameron Bett,True,34,14.3,23.5,50.0,0,5,5,4,4,4,0,2,12,1,7,4,17,3,6,30.55,26.47,Away
2022-23,2023-01-29,"Ottawa, ON",Queen's Gaels,Ottawa Gee Gees,QUE,9.0,Connor Keefe,True,32,0.0,50.0,33.3,1,5,6,2,2,2,2,0,9,0,0,4,8,1,3,48.28,50.0,Away
2022-23,2023-01-29,"Ottawa, ON",Queen's Gaels,Ottawa Gee Gees,QUE,14.0,Sebastian Campbell,False,12,0.0,60.0,100.0,1,3,4,2,0,0,0,0,8,0,1,3,5,2,2,68.03,60.0,Away
2022-23,2023-01-29,"Ottawa, ON",Queen's Gaels,Ottawa Gee Gees,QUE,7.0,Connor Kelly,True,30,20.0,20.0,100.0,1,1,2,4,1,1,1,0,5,1,5,1,5,2,2,42.52,30.0,Away
2022-23,2023-01-29,"Ottawa, ON",Queen's Gaels,Ottawa Gee Gees,QUE,22.0,Brandon Aultman,False,8,0.0,100.0,0.0,0,1,1,2,0,0,0,1,4,0,0,2,2,0,0,100.0,100.0,Away
2022-23,2023-01-29,"Ottawa, ON",Queen's Gaels,Ottawa Gee Gees,QUE,4.0,David Ayon,False,14,0.0,40.0,0.0,1,1,2,0,1,1,0,0,4,0,1,2,5,0,0,40.0,40.0,Away
